Code_INSEE,latitude,longitude,pop,code_dep
17402,45.4476679,-0.54607279,158,17
62175,50.34737332,2.021248784,158,62
25470,47.4467319,6.610165025,158,25
36212,46.86842939,1.256713837,158,36
25354,47.37949042,6.34776109,158,25
58045,47.2186247,3.202260892,158,58
15078,44.79393735,2.96316583,158,15
2108,49.52880569,3.537772361,158,2
2A131,42.17836467,8.983896279,158,2A
28329,48.13199819,1.369456687,158,28
21613,47.32675468,4.534466969,158,21
26310,45.1781215,5.111079745,158,26
9290,42.83588783,0.920341995,158,9
2488,50.03359227,3.529856582,158,2
60512,49.27561108,2.03153859,158,60
51212,48.77136609,4.285785403,158,51
14122,49.03523742,-0.515765832,158,14
25376,47.3332323,6.063875447,158,25
24476,45.31204529,1.011489572,158,24
70522,47.71901267,6.207283978,158,70
31213,42.80733421,0.497947732,158,31
57010,48.89699709,6.340374047,158,57
17464,46.06988053,-0.514998279,158,17
81118,43.66605696,2.204018409,158,81
21523,47.18837318,4.896804277,158,21
7176,44.48621533,4.157645396,158,7
76511,49.88046844,1.505313607,158,76
12010,44.32208489,2.804046312,158,12
32235,43.72538975,0.117825301,157,32
21114,47.6568976,4.274701622,157,21
51555,48.72897555,4.305284095,157,51
30119,43.99641715,3.920965644,157,30
14586,49.3303064,-1.042537353,157,14
82177,44.26782749,1.272616547,157,82
63421,45.56007984,2.552063312,157,63
55419,49.15395922,5.161159275,157,55
65481,42.87760223,0.11371088,157,65
39050,46.78593158,5.796199367,157,39
14169,49.29923781,-0.506001365,157,14
3151,46.29960421,2.859420621,157,3
10097,48.13476123,4.490113218,157,10
34015,43.39986659,2.886849977,157,34
52126,47.66131547,5.365779572,157,52
89447,47.89223208,3.932352368,157,89
21595,47.37781803,5.275462319,157,21
61479,48.68635816,-0.074113246,157,61
41268,47.42766162,1.688217461,157,41
58216,47.32424661,3.777246476,157,58
76144,49.766219,0.869259954,157,76
30320,44.11206766,4.293885226,157,30
24221,45.49052969,0.533061381,157,24
25518,47.3346101,6.245199669,157,25
14500,49.25491194,0.200274297,157,14
62142,50.40517578,2.150168438,157,62
61446,48.74316431,0.466256113,157,61
25238,47.28075635,6.919726273,157,25
64143,43.49463578,-0.508161825,157,64
64474,43.47321153,-1.023504666,157,64
1329,45.83638546,5.59926863,157,1
21338,47.52036931,4.837290256,157,21
22126,48.4240369,-2.964967381,157,22
15052,45.21550922,2.641032964,157,15
67047,48.94618193,7.017703863,157,67
58222,47.42842028,3.498278892,157,58
63114,45.43530445,3.214853015,157,63
64390,43.4798319,-0.053613583,157,64
81056,44.03292746,1.83921027,157,81
50233,49.42829163,-1.466875983,157,50
52400,47.97354674,5.639930485,157,52
70129,47.48490824,5.817254288,157,70
58199,46.96729025,3.89557359,157,58
11435,43.00540521,2.63468679,157,11
21033,47.30072427,4.642737879,157,21
45079,47.80168291,2.992562737,157,45
80789,49.84507883,2.783149981,157,80
21620,47.51858519,4.97964055,157,21
14661,49.13619103,-0.630172493,157,14
80320,49.76298252,2.66649414,157,80
81310,43.61781494,1.817862303,157,81
80353,49.85136228,2.862819537,157,80
1298,46.18830384,5.717638112,157,1
62877,50.18418073,2.506288728,156,62
19018,45.19962828,2.067353827,156,19
18063,46.86393643,2.40165714,156,18
58038,47.42726494,3.457762796,156,58
16157,45.94140005,0.447512808,156,16
2743,49.6413106,4.089030915,156,2
23181,45.91764013,1.668867421,156,23
10176,48.25392028,4.641129521,156,10
59494,50.20678515,3.656011478,156,59
11423,43.12932751,2.389109994,156,11
80708,49.68910077,2.75655884,156,80
30296,44.01234248,3.773553925,156,30
64303,43.0959428,-0.849028327,156,64
10318,48.41400439,3.648910029,156,10
21394,47.51645851,4.405675953,156,21
54455,48.46390987,6.474808866,156,54
76024,49.74091305,1.273123761,156,76
21490,47.56998369,4.664389284,156,21
95282,49.11386444,1.908368796,156,95
64379,43.08306896,-1.082337027,156,64
63260,45.71639158,3.663955283,156,63
9340,43.04880812,1.756440292,156,9
89008,47.56067741,4.011775328,156,89
8412,49.30806107,4.852090592,156,8
79153,46.07546881,-0.082150883,156,79
71455,46.64848233,4.60684665,156,71
52110,48.38399553,4.996070908,156,52
58173,46.87623072,3.748368984,156,58
61060,48.7151056,0.542866451,156,61
17367,45.93896578,-0.34454198,156,17
2248,49.68344043,3.819947509,156,2
10021,48.44851308,4.258450087,156,10
57749,49.2929378,6.605273779,156,57
34196,43.81296383,3.334573688,156,34
2792,49.08329763,3.218865023,156,2
9309,43.09733786,1.782521339,156,9
54053,48.67099856,6.531008289,156,54
40136,43.58983006,-0.418995024,156,40
66158,42.77454069,2.595338412,156,66
45141,47.58700723,2.936879892,156,45
38406,45.43141585,5.08605594,156,38
23158,45.81651247,2.221409491,156,23
39292,46.75125581,5.975442327,156,39
17199,45.27705423,-0.356321988,156,17
80307,49.94133587,2.851517032,156,80
70303,47.6356798,6.34783021,156,70
71254,46.92012567,5.243302085,156,71
26055,44.63796991,5.584429143,156,26
34062,43.54840303,3.155632019,156,34
91473,48.44917589,2.296667446,155,91
80049,49.62648651,2.551131031,155,80
58239,47.03924673,3.394355461,155,58
14107,49.2893189,-0.956918428,155,14
71262,46.93392853,5.203275208,155,71
61162,48.67954739,0.506168512,155,61
21287,47.60970859,4.43871549,155,21
17012,46.01033048,-0.696077511,155,17
2640,49.73409314,3.453385132,155,2
65377,43.16490595,0.452687259,155,65
70361,47.73751443,6.564756874,155,70
46041,44.49963259,1.87599581,155,46
58175,47.08897283,3.645237738,155,58
62738,50.47211686,2.04894753,155,62
81027,43.48989776,2.05991843,155,81
30108,44.09741929,3.787920744,155,30
70036,47.37556135,6.097135959,155,70
24377,44.9453705,0.862154837,155,24
79352,46.09804698,-0.303732281,155,79
86270,46.43813884,1.125767575,155,86
80073,49.99667897,2.687064009,155,80
11194,43.32624981,2.378638455,155,11
47296,44.58962239,0.531957524,155,47
50628,48.71517082,-1.228328004,155,50
62818,50.44430306,2.18715969,155,62
14284,48.86254659,-0.269829926,155,14
24290,44.75851808,0.874945849,155,24
70580,47.58762865,5.967244046,155,70
43063,45.21950187,3.550451839,155,43
10144,48.55928321,3.877104215,155,10
21379,47.1449732,4.372131135,155,21
78237,48.89274737,1.576632993,155,78
55355,49.18811584,5.216430427,155,55
27645,49.40883972,0.613448166,155,27
55252,49.47347931,5.396686626,155,55
88053,48.40864168,7.074902697,155,88
14180,48.85165697,-0.222722261,155,14
40027,43.55900473,-0.610454626,155,40
11300,43.38230074,1.926466435,155,11
23150,46.10074828,1.916477366,155,23
17259,45.50964555,-0.428092341,155,17
24085,45.05655481,1.306473989,155,24
21153,47.2375768,4.487513431,155,21
36106,46.54762284,1.385286888,155,36
52082,47.96103452,5.089143169,155,52
36052,46.92111332,2.053402567,155,36
55083,49.52142666,5.25429244,155,55
33149,44.71038144,-0.133821716,155,33
76323,49.72807475,1.550702675,155,76
54298,48.70761708,5.805624005,155,54
51406,48.67189132,4.623167284,155,51
23040,46.21888551,2.209274331,155,23
55113,49.22426409,5.072823855,155,55
70562,47.55027331,6.466668857,155,70
65112,42.96971852,-0.163350346,155,65
2255,49.38371638,3.572354201,155,2
33443,44.64831554,-0.044502132,155,33
21180,47.29547719,5.502141086,155,21
8257,49.77579488,4.387735141,154,8
53069,48.4381317,-0.400629851,154,53
65197,43.0533441,-0.041359283,154,65
10172,48.61518294,4.121611919,154,10
9217,42.81617998,1.599410911,154,9
27604,49.37517099,0.448722234,154,27
2B083,42.36851549,9.126088844,154,2B
2B046,42.87199572,9.444023175,154,2B
9307,43.05995568,1.101963536,154,9
25280,47.26640692,6.939625283,154,25
28272,48.25188458,1.16884162,154,28
36167,46.69805231,0.980437469,154,36
9203,43.00595003,1.469859985,154,9
52206,48.51952877,4.83327934,154,52
65222,43.152002,0.163133432,154,65
89224,47.71591309,3.842549695,154,89
73092,45.43925526,5.828650978,154,73
16185,45.91566912,0.10397491,154,16
80805,49.65121671,2.463940566,154,80
54475,48.42328062,6.344126093,154,54
32359,43.72019445,0.822219263,154,32
16215,45.21604302,0.014057239,154,16
10029,48.03697267,4.352696088,154,10
64294,43.39010527,-1.063567018,154,64
51376,48.59915533,3.593540856,154,51
2221,49.03135363,3.274380147,154,2
2269,49.96520642,3.703375397,154,2
61251,48.52271094,0.314713655,154,61
50390,49.50396322,-1.340953939,154,50
23063,45.7760336,2.177001124,154,23
9338,43.20329061,1.433517478,154,9
61114,48.7884538,-0.098717751,154,61
62862,50.55618583,2.179011789,154,62
57671,48.94468963,6.393673536,154,57
10376,48.20030707,4.438421995,154,10
88528,48.12373372,6.64357895,154,88
88335,48.28131442,6.030547627,154,88
67244,48.69398938,7.442013312,154,67
10103,48.25563752,4.803438836,154,10
23186,46.09664795,1.860663663,154,23
88299,48.30274015,5.973156742,154,88
3089,46.20527658,3.007556519,154,3
58178,46.94296176,3.657753314,154,58
51577,49.22264893,3.800589107,154,51
80216,50.05966634,2.74385001,154,80
50521,48.81682449,-1.151532768,154,50
80233,49.66563613,2.731321148,154,80
57421,49.14449783,7.38445498,154,57
77021,48.36603354,3.050011831,154,77
72188,48.37649302,0.363054801,154,72
2772,49.82386684,3.135789874,154,2
70576,47.94473499,5.994068261,154,70
54142,48.46713358,6.232003023,154,54
5129,44.36473938,5.520973718,154,5
32108,43.65409276,-0.185069774,154,32
81141,44.07889938,2.38301677,154,81
8377,49.65493204,4.852247531,154,8
50006,49.15684708,-1.185256465,154,50
26240,44.82482967,5.16640461,154,26
88515,48.09012808,6.170551506,154,88
78231,48.9448447,1.64166996,154,78
39408,46.58735529,5.708735025,154,39
57513,49.10009305,7.373705776,154,57
54492,48.76524055,5.826049952,154,54
27006,49.4307182,0.626081676,154,27
9095,42.92883045,1.048143577,154,9
62462,50.43695597,2.354707153,154,62
64221,43.3321626,-0.927792287,154,64
48136,44.27388398,3.794616632,154,48
57229,48.64024098,6.867761099,153,57
80535,49.9405208,2.043757336,153,80
32445,43.55220199,0.03210828,153,32
48145,44.741096,3.473538843,153,48
10374,48.22763715,4.614060168,153,10
61276,48.84964271,-0.048044269,153,61
39467,46.58320648,5.477008159,153,39
43005,44.90714497,3.680200354,153,43
2076,49.39752857,4.011461787,153,2
80028,50.07284738,2.477556338,153,80
86012,46.10330584,0.40830089,153,86
74107,45.9619594,5.88119396,153,74
55464,49.37592346,5.687315698,153,55
2509,49.10859872,3.294377767,153,2
88363,48.4769781,5.814743603,153,88
80676,49.68280518,2.834693356,153,80
21510,47.88023578,4.643312664,153,21
31209,43.68928627,1.09168485,153,31
23252,46.40352736,2.054861982,153,23
8021,49.5539593,4.34161871,153,8
62374,50.14824446,2.800126834,153,62
21456,47.60428466,4.369512432,153,21
60306,49.52380379,1.77954562,153,60
33129,44.71877053,-0.038337267,153,33
97352,3.915928273,-53.39902906,153,973
12236,44.2089764,2.938370292,153,12
25591,47.3405522,6.931178502,153,25
43072,45.22773086,3.467273385,153,43
80526,50.17088679,2.198594744,153,80
7213,44.50754532,4.152212757,153,7
18217,46.59643761,2.242295183,153,18
60444,49.62273366,1.787365796,153,60
17468,45.35056267,-0.34038951,153,17
52520,47.92692964,5.610193612,153,52
65404,43.30942046,0.553619587,153,65
71183,46.89312912,4.566305465,153,71
71411,46.73030963,4.220254913,153,71
62256,50.47250998,2.203223488,153,62
8135,49.40545235,4.789178598,153,8
66123,42.50108903,2.274030317,153,66
10269,48.50027631,4.082664386,153,10
52229,47.70746692,5.494418206,153,52
66111,42.69999731,2.565509967,153,66
76233,49.80122708,1.727454531,153,76
51595,48.82371792,4.241898422,153,51
36036,46.54308616,1.221899142,153,36
4183,43.90976261,6.546059005,153,4
51356,48.67506572,4.676634318,153,51
54387,48.91797061,6.14619158,153,54
63437,45.48607607,2.563627996,153,63
70203,47.58253721,6.171135899,153,70
69192,46.0314297,4.538652675,153,69
7074,44.75984969,4.530237811,153,7
54141,48.58534658,6.283229148,153,54
63145,45.56587725,3.420532519,153,63
9259,43.12368798,1.756313014,153,9
2A132,41.8276385,8.927610403,153,2A
6125,44.14944141,6.74588335,153,6
32320,43.95278874,0.742854268,153,32
9341,43.06098221,1.778745417,153,9
43129,45.11891812,4.368931592,152,43
62209,50.48636349,2.145782758,152,62
51120,49.15585308,3.826490809,152,51
35325,47.94268487,-1.169486233,152,35
88365,48.25906885,6.197501728,152,88
14547,49.28529099,-0.886321608,152,14
80339,49.77078021,2.747413021,152,80
37101,47.67547656,0.617884266,152,37
88260,48.35996543,6.331686879,152,88
80496,50.27218376,1.837436109,152,80
1191,46.03816234,5.524479012,152,1
70448,47.6209655,5.706231987,152,70
33411,44.62342695,-0.217898533,152,33
77207,48.16269119,2.533415487,152,77
1101,46.11035126,5.58116056,152,1
55134,48.77651738,5.036072922,152,55
64311,43.48238276,-0.216562158,152,64
3308,46.26027328,2.971677418,152,3
70210,47.79319322,6.5644946,152,70
8460,49.84489121,4.500576888,152,8
61256,48.67309223,0.07867368,152,61
38207,44.99210987,5.903293983,152,38
88432,48.43945746,6.583324618,152,88
32138,43.41800479,0.907154726,152,32
64337,43.46884568,-0.154777907,152,64
2508,49.48927435,3.655924044,152,2
2B260,42.24781624,9.202440571,152,2B
39330,46.80659847,5.666131789,152,39
63371,45.45848264,3.809459218,152,63
62600,50.51782344,2.363070411,152,62
55088,48.55878759,5.652253356,152,55
24216,45.16050271,0.262569912,152,24
54489,49.37584634,5.729510867,152,54
4174,43.96294141,6.723867046,152,4
80121,49.69698887,2.526679919,152,80
80440,50.19981375,2.071910196,152,80
2400,49.44947709,3.429956932,152,2
11125,42.9295753,2.818227789,152,11
29116,48.49529484,-4.202133581,152,29
60371,49.59308468,1.830472462,152,60
21520,47.29010269,4.729325297,152,21
2A133,41.92193616,9.078573665,152,2A
2A282,42.20942716,8.922588833,152,2A
25451,46.67906963,6.163393963,152,25
38047,45.47964885,5.446635947,152,38
52388,47.8040669,5.660617644,152,52
40039,43.97592451,-0.165215094,152,40
76066,49.63626441,1.04779451,152,76
58211,46.87322268,4.055604574,152,58
55246,48.60176444,5.326786777,152,55
46090,44.67920009,1.767428953,152,46
39116,46.8586082,5.824826904,152,39
4132,44.02995258,5.595741738,152,4
54436,49.34730764,5.799491724,152,54
6055,43.89403506,7.280226862,152,6
70057,47.29491698,5.716046367,152,70
54460,48.81469145,5.977273445,151,54
52023,47.77893303,5.107221718,151,52
76011,49.78926497,0.504203868,151,76
34098,43.41881359,2.641775358,151,34
70204,47.55571647,5.644938532,151,70
32215,43.50132994,0.511821178,151,32
62535,50.46576383,1.749150664,151,62
73088,45.76328955,6.496119984,151,73
19217,45.03447601,1.709314227,151,19
48083,44.70218232,3.442351831,151,48
32315,43.62978925,0.22215297,151,32
60679,49.16018447,3.061154721,151,60
19040,45.18944902,1.937817038,151,19
65239,43.03579289,0.351671885,151,65
89486,47.78702837,3.957639375,151,89
46247,44.32954667,1.741488648,151,46
32255,43.7757251,0.687705475,151,32
52355,47.8226853,5.256712033,151,52
4062,44.46276867,6.696291704,151,4
68326,47.69490719,7.090881578,151,68
72279,47.82592452,0.59121847,151,72
70535,47.55639953,6.089932831,151,70
89019,47.93169003,4.229733039,151,89
55336,49.36454169,5.474912862,151,55
39007,46.58501226,5.585782941,151,39
80090,49.86654752,2.850581264,151,80
2A115,41.62195307,9.03561497,151,2A
16252,45.28296093,0.069214491,151,16
32043,43.68853513,0.247544247,151,32
24394,45.46559467,0.422846944,151,24
52208,47.94026121,5.833682038,151,52
55285,49.04783304,5.1392369,151,55
9051,42.89500656,1.850928487,151,9
57105,49.00179662,6.631110708,151,57
63079,45.44457346,3.416454246,151,63
2679,49.11894991,3.21526676,151,2
7311,44.61670121,4.607769407,151,7
2137,49.07659106,3.250261919,151,2
54413,49.22590875,5.841709904,151,54
48029,44.58795757,3.559027371,151,48
3209,46.07553254,3.227013794,151,3
63256,45.42905953,3.657378701,151,63
60179,49.57401158,2.498862039,151,60
9093,42.91689797,1.696942483,151,9
26131,44.56132615,5.003540837,151,26
31527,43.54779248,1.800424093,151,31
9026,42.93050949,1.020168081,151,9
88030,48.20736164,6.133453815,151,88
25181,47.50407459,6.403182254,151,25
65346,43.17519431,0.181896926,150,65
25335,47.33110431,6.783980079,150,25
16248,45.91186277,-0.037397132,150,16
70166,47.64462283,6.203322935,150,70
62481,50.29359845,1.985154191,150,62
12149,43.9795758,2.630936158,150,12
63360,46.10550314,2.61988915,150,63
71008,46.23590333,4.370619363,150,71
54566,48.93969032,5.958665895,150,54
53068,47.80070985,-0.9265814,150,53
62246,50.49803069,2.108231414,150,62
23234,46.09389538,2.35623802,150,23
2762,49.47546699,3.156407614,150,2
21093,47.89955527,4.468296554,150,21
64175,43.05489363,-0.373353196,150,64
32185,43.32656502,0.640391489,150,32
30094,44.07471588,3.954416067,150,30
21199,47.54707662,4.202005442,150,21
2670,49.89443303,3.825464475,150,2
10177,48.15906473,3.998477258,150,10
5019,44.54829147,5.653752143,150,5
70372,47.82022214,5.97969337,150,70
54478,49.1225093,5.973291796,150,54
27208,49.14299739,0.499704273,150,27
77134,48.64252262,3.28982875,150,77
11191,42.95035327,2.559129678,150,11
21260,47.58410788,4.21121322,150,21
21431,47.44001986,4.373661548,150,21
3192,46.15425066,2.968618349,150,3
24063,44.72100178,1.217189767,150,24
58221,46.82827462,3.793377924,150,58
80311,49.6803491,2.585457362,150,80
64427,43.42077384,-0.863152654,150,64
62372,50.29995773,2.490655105,150,62
1117,45.72531022,5.60442351,150,1
76047,49.74196329,0.931837478,150,76
62806,50.86549929,1.642824036,150,62
21436,47.02778365,5.059304206,150,21
77275,48.67251103,3.316599716,150,77
57685,48.91929747,6.787238503,150,57
32131,44.0211872,0.792404807,150,32
32116,43.3407928,0.419689843,150,32
51167,48.73927595,4.39164452,150,51
24375,44.73190854,1.284376088,150,24
70087,47.81558945,6.157433206,150,70
10284,48.55364742,3.62433153,150,10
46236,44.77902197,1.50802497,150,46
19119,45.06853633,1.774966587,150,19
9296,42.8010693,1.660157559,150,9
81162,43.59653087,1.813434506,149,81
89006,47.80563313,4.145110908,149,89
71473,46.26272742,4.373708765,149,71
33246,44.79179171,0.262913013,149,33
89333,47.48224982,4.053351311,149,89
23159,46.03565849,2.214304128,149,23
81017,43.77587602,2.352922942,149,81
7075,44.7994634,4.127864661,149,7
88360,48.12337198,5.963081055,149,88
81136,44.00838443,1.687344772,149,81
6146,43.94139888,7.158503151,149,6
95046,49.12563517,1.81493362,149,95
76181,49.62245167,0.615947434,149,76
41153,47.70627636,0.713887919,149,41
41286,47.64453568,0.986385518,149,41
61370,48.54985033,-0.641601712,149,61
2B136,42.58044318,9.166210699,149,2B
65086,43.21250276,0.29520583,149,65
14705,49.2304666,-0.937851102,149,14
51111,49.18217381,3.826057107,149,51
54087,48.94094004,5.847195361,149,54
80591,49.96989294,1.783279114,149,80
3141,45.97417066,3.687335061,149,3
43083,44.99711568,3.564386183,149,43
2B138,42.57333119,8.861532916,149,2B
31441,43.57241922,1.729764284,149,31
5163,44.48557424,6.323176393,149,5
2B250,42.51041093,9.405611224,149,2B
33401,44.81733134,-0.092482303,149,33
18183,46.79987049,2.638130167,149,18
34137,43.64027498,3.360440639,149,34
24184,44.70822434,1.238643731,149,24
9074,43.02152345,1.961734071,149,9
65211,42.84668937,0.347945426,149,65
82129,43.93011483,0.878320224,149,82
63344,46.10793956,2.994163054,149,63
39400,47.10738101,5.648905853,149,39
54052,48.44390794,5.984821359,149,54
57308,48.96175611,6.942505503,149,57
80409,49.79211919,2.788136204,148,80
68024,47.69039636,7.059350226,148,68
60111,49.6277624,2.453638924,148,60
55338,49.39558019,5.215898495,148,55
55544,49.49897375,5.46049245,148,55
52003,48.33330276,5.482944195,148,52
70265,47.37031846,5.534605439,148,70
52151,47.97679998,4.982031793,148,52
28119,48.2811953,1.041943531,148,28
88047,48.20991808,6.164609651,148,88
11228,43.13644105,2.066013901,148,11
51414,49.14624897,3.75894755,148,51
34319,43.55420147,3.299894046,148,34
55368,48.6669602,5.548997216,148,55
87134,45.69783529,1.682833331,148,87
88503,48.48155404,7.064633121,148,88
23243,46.25955136,2.188528893,148,23
18014,47.43102861,2.750307166,148,18
7277,44.69910002,4.432746368,148,7
48058,44.74726044,3.151531937,148,48
64296,43.5262558,-0.655405213,148,64
57349,48.83462712,6.394617771,148,57
70456,47.45860295,6.136110364,148,70
25173,47.26381803,6.709897331,148,25
32169,43.47117836,0.577639627,148,32
47089,44.71500661,0.150419188,148,47
73234,45.68274626,6.036827883,148,73
25177,47.34724208,6.527262973,148,25
80195,49.90164366,2.728425524,148,80
32353,43.4421078,0.811963584,148,32
26308,44.85271968,5.297542929,148,26
62047,50.30379648,2.176234742,148,62
41195,47.36125907,1.542702799,148,41
54602,49.39651197,5.711134295,148,54
15151,45.2109596,3.030062878,148,15
80080,49.88464722,2.8599567,148,80
70008,47.84794007,6.243913332,148,70
38208,44.85320227,5.679156987,148,38
2447,49.29317405,3.456949085,148,2
26060,44.52089615,5.221489825,148,26
65151,43.2895209,0.16821681,148,65
87123,45.68495183,1.864630836,148,87
11123,42.8656597,2.56758605,148,11
60335,49.54158534,1.875910104,148,60
60114,49.53419809,1.815311798,148,60
11297,43.41164016,2.438673988,148,11
70022,47.45488438,5.773298952,148,70
51006,48.80338696,4.874185198,148,51
24230,44.73937925,1.00004312,148,24
87008,46.25520962,1.08391761,148,87
38040,45.10444449,6.208767589,148,38
57127,49.04218668,6.438950417,148,57
6072,44.03479828,7.089764758,147,6
83039,43.50126295,6.011205163,147,83
72250,47.9574869,0.811406702,147,72
51148,48.8177074,4.442167334,147,51
80152,49.63803315,2.714160484,147,80
57151,48.89167477,6.664006383,147,57
81252,43.67686337,2.230111766,147,81
67241,48.83018024,7.064306726,147,67
58209,47.40482155,3.164539619,147,58
33113,44.41731473,-0.071054876,147,33
39351,46.35616123,5.664514085,147,39
9131,42.76461943,1.745230927,147,9
77056,48.23306895,2.525554224,147,77
2561,49.50927633,3.605351266,147,2
88174,48.21827319,6.343790314,147,88
2B192,42.50153665,9.413499851,147,2B
15116,45.2739775,2.729303311,147,15
81320,44.05961685,1.902106401,147,81
8439,49.52443515,4.824849598,147,8
57277,49.20719646,6.445139795,147,57
54562,48.58759788,6.804632403,147,54
14681,49.32844781,-0.854850589,147,14
7037,44.89507821,4.226923752,147,7
71078,46.86672825,4.681395965,147,71
10117,48.39849639,4.609803024,147,10
71474,46.69399059,4.079462525,147,71
82156,43.99171733,0.989292207,147,82
52249,47.63839261,5.305850295,147,52
58200,47.4020463,3.498466017,147,58
64272,43.40219652,-1.032426263,147,64
54543,48.46033932,6.545308169,147,54
2079,49.82336131,4.117689078,147,2
34093,43.6690497,3.221016971,147,34
77205,49.0358954,2.84316991,147,77
73052,45.48209972,6.211727182,147,73
88364,48.33475545,6.099899434,147,88
21445,47.31683676,4.327279654,147,21
15200,45.08881416,2.305158563,147,15
21650,47.26414092,4.846120944,147,21
63376,45.4170695,3.449083799,147,63
57472,48.94668072,6.336176686,147,57
23216,45.84983368,1.811761417,147,23
88373,48.50667644,7.109860052,147,88
52108,47.92054459,5.354439319,147,52
10421,48.54952708,3.607173471,147,10
65380,43.2845871,0.145076213,147,65
55256,49.06537276,5.776057032,147,55
36218,46.96591423,1.48046775,147,36
31251,43.33318524,0.935633532,147,31
70425,47.81343431,6.491573295,147,70
34230,43.85575061,3.264051023,147,34
76521,49.51306906,1.393222766,147,76
31078,43.18737921,0.517345336,147,31
80041,49.87879289,1.924108622,147,80
89355,47.87736714,4.067588834,147,89
73049,45.56320771,6.315428947,147,73
54308,48.62835264,6.743484379,147,54
76359,49.5380632,1.38150022,147,76
32326,43.54451958,0.302212289,147,32
62526,50.72885005,1.880451635,147,62
80218,49.80971483,2.041544085,147,80
65003,42.80172801,0.389922766,147,65
57567,49.26823021,6.512756821,146,57
65126,43.27899099,0.434076264,146,65
72142,48.30694284,0.181392824,146,72
54553,48.45496331,6.208766421,146,54
57266,48.77745485,6.701400226,146,57
48160,44.70971369,3.690015441,146,48
43134,45.16791434,4.013575855,146,43
71271,46.22793161,4.111947277,146,71
11128,43.10042352,2.021483706,146,11
18080,46.93015912,2.82901791,146,18
55488,48.73920692,5.24642373,146,55
63458,45.47759976,3.187460369,146,63
72374,48.38735616,0.294814589,146,72
2635,49.95796847,3.33105687,146,2
27392,49.39553285,1.657725034,146,27
79349,46.01684274,-0.111271448,146,79
7148,44.34951495,4.072460278,146,7
25624,47.36155004,6.235138093,146,25
52203,48.55853229,5.115652565,146,52
39208,46.64182778,5.963350614,146,39
2510,49.02753108,3.551873968,146,2
9249,42.93329361,1.764402915,146,9
54258,48.66455504,6.568782096,146,54
24500,44.97707548,0.25268184,146,24
26043,44.30070074,5.21262413,146,26
15080,45.16502132,3.013614129,146,15
61227,48.67367241,-0.342978147,146,61
19277,45.47477974,2.28180692,146,19
16401,45.83535967,0.129842161,146,16
24337,44.68507849,1.067100285,146,24
73012,45.23918596,6.358127568,146,73
82007,44.18892265,1.469437215,146,82
80786,49.76722462,2.098776548,146,80
26263,44.17122331,5.404939736,146,26
21686,47.55373624,4.307497865,146,21
81019,43.97843002,2.434309076,146,81
15058,44.86161907,2.606796896,146,15
4021,44.10065756,6.098502128,146,4
2B356,42.25361051,9.382162543,146,2B
64281,43.31375322,-0.734253299,146,64
2B333,42.59973694,9.336617979,146,2B
70558,47.70994623,6.241304089,146,70
88193,48.245536,7.109910535,146,88
52128,48.1970178,5.298201554,146,52
80515,49.75906925,1.850232094,146,80
2367,49.78259056,3.183128633,146,2
71139,46.64228576,4.531048999,146,71
65470,43.05893666,-0.056800176,146,65
32386,43.40969879,0.947438309,146,32
70463,47.5083382,5.833938225,146,70
28091,48.34654964,1.209922936,146,28
2A028,42.18700549,8.753865873,146,2A
8313,49.50326753,4.296348285,146,8
24434,45.3354155,0.498491615,146,24
50225,48.97168734,-1.215577986,146,50
62576,50.31430874,2.363615029,146,62
31577,43.68720189,1.066962958,146,31
60244,49.56830004,1.766022315,146,60
2655,49.13983582,3.602451695,146,2
19262,45.54565194,1.726879907,145,19
21202,47.91557813,4.739436697,145,21
55202,49.07668319,5.006902598,145,55
51164,48.73875966,4.066858511,145,51
24339,45.3419567,1.107258339,145,24
88019,48.41508116,5.780352226,145,88
1293,46.14981841,5.505723123,145,1
51176,48.70253662,3.957010886,145,51
55179,48.74189484,5.413433544,145,55
80750,49.8596732,3.071110985,145,80
21530,47.67000334,4.257304737,145,21
61499,48.50655155,0.266487058,145,61
52359,48.37046795,4.814560931,145,52
63292,45.79490003,2.627444393,145,63
15013,45.26419091,3.126061345,145,15
76645,49.88454716,1.572552794,145,76
32080,43.9635208,0.471654891,145,32
51315,48.61289445,4.806901113,145,51
2188,49.92988461,3.774896454,145,2
52528,48.44126691,4.951789546,145,52
17343,45.51024089,-0.508841326,145,17
55035,48.68729411,5.140144559,145,55
16034,45.22112229,0.036887641,145,16
2B107,42.98710499,9.382357359,145,2B
43106,45.16966976,3.617476349,145,43
62545,50.5480187,1.939839262,145,62
65256,43.16583549,0.272925172,145,65
47189,44.54862726,0.352052971,145,47
87069,46.10977517,0.844058767,145,87
70064,47.62713731,6.655426105,145,70
62533,50.52171147,2.174284958,145,62
89175,47.84315502,3.814636036,145,89
32245,43.60895724,-0.091744082,145,32
50052,49.35256509,-1.365158815,145,50
48028,44.39832491,3.634283292,145,48
38060,45.29239201,5.339712684,145,38
80755,49.74335775,1.929628688,145,80
2233,49.22855417,3.452273031,145,2
25164,47.22598052,5.827481954,145,25
87189,45.74406139,0.693496428,145,87
52034,48.45438236,4.905491352,145,52
2803,49.4265973,3.851082628,145,2
58161,47.03826502,3.77347419,145,58
70422,47.44430357,5.476500522,145,70
32191,43.74198851,-0.10268727,145,32
23084,46.42712207,1.906023625,145,23
55518,48.76970657,5.400368925,145,55
